Date,NIFTY_Put_OI,NIFTY_Call_OI,NIFTY_Fut_OI,Total_Options_OI,PCR
2024-02-20,178162975.0,143344375.0,13433350.0,321507350.0,1.2429
2024-02-21,184790275.0,218183925.0,13573300.0,402974200.0,0.8469
2024-02-22,242412425.0,240385625.0,14417050.0,482798050.0,1.0084
2024-02-23,132312175.0,129928925.0,14271800.0,262241100.0,1.0183
2024-02-26,147270925.0,152320225.0,14839800.0,299591150.0,0.9669
2024-02-27,166363875.0,165954675.0,15224650.0,332318550.0,1.0025
2024-02-28,162096725.0,244891625.0,15968700.0,406988350.0,0.6619
2024-02-29,187203775.0,235935575.0,17739750.0,423139350.0,0.7935
2024-03-01,152623275.0,117939175.0,14239650.0,270562450.0,1.2941
2024-03-04,176816325.0,136307325.0,14328800.0,313123650.0,1.2972
2024-03-05,170648575.0,139111975.0,14942600.0,309760550.0,1.2267
2024-03-06,213165425.0,160926825.0,16095650.0,374092250.0,1.3246
2024-03-07,257506225.0,239638575.0,15469350.0,497144800.0,1.0746
2024-03-11,128174725.0,136634225.0,15134550.0,264808950.0,0.9381
2024-03-12,141481725.0,148254075.0,15632250.0,289735800.0,0.9543
2024-03-13,173515475.0,265746025.0,15483150.0,439261500.0,0.6529
2024-03-14,246540275.0,258473675.0,16180450.0,505013950.0,0.9538
2024-03-15,127258775.0,128769625.0,16122500.0,256028400.0,0.9883
2024-03-18,139470825.0,147013825.0,16628900.0,286484650.0,0.9487
2024-03-19,145566925.0,198077075.0,16253850.0,343644000.0,0.7349
2024-03-20,161047700.0,202627125.0,16318250.0,363674825.0,0.7948
2024-03-21,246277150.0,254820375.0,16366100.0,501097525.0,0.9665
2024-03-22,161877700.0,131573275.0,15594100.0,293450975.0,1.2303
2024-03-26,178816650.0,162747525.0,15285700.0,341564175.0,1.0987
2024-03-27,217583100.0,187974025.0,15911750.0,405557125.0,1.1575
2024-03-28,272991100.0,254274825.0,17525750.0,527265925.0,1.0736
2024-04-01,139668450.0,130344225.0,10807850.0,270012675.0,1.0715
2024-04-02,155947300.0,156254325.0,10961000.0,312201625.0,0.998
2024-04-03,183896800.0,193472925.0,11086700.0,377369725.0,0.9505
2024-04-04,253153200.0,250493375.0,10917000.0,503646575.0,1.0106
2024-04-05,137831100.0,134156525.0,10822900.0,271987625.0,1.0274
2024-04-08,187864100.0,145668325.0,11928000.0,333532425.0,1.2897
2024-04-09,199478200.0,182437875.0,12984950.0,381916075.0,1.0934
2024-04-10,232329800.0,185157625.0,13122400.0,417487425.0,1.2548
2024-04-12,136717300.0,158047725.0,12876950.0,294765025.0,0.865
2024-04-15,146059250.0,180669275.0,14139400.0,326728525.0,0.8084
2024-04-16,160208600.0,209439475.0,13856550.0,369648075.0,0.7649
2024-04-18,253590650.0,290195875.0,15801450.0,543786525.0,0.8739
2024-04-19,136601100.0,132492225.0,15487050.0,269093325.0,1.031
2024-04-22,171257750.0,150674775.0,15645850.0,321932525.0,1.1366
2024-04-23,185711000.0,174857975.0,16540550.0,360568975.0,1.0621
2024-04-24,204748550.0,197666575.0,17021800.0,402415125.0,1.0358
2024-04-25,319835150.0,301797375.0,19065950.0,621632525.0,1.0598
2024-04-26,126774475.0,132300475.0,11435650.0,259074950.0,0.9582
2024-04-29,163205100.0,132320525.0,11818900.0,295525625.0,1.2334
2024-04-30,175668625.0,158267575.0,11932125.0,333936200.0,1.1099
2024-05-02,272257250.0,238483075.0,12230675.0,510740325.0,1.1416
2024-05-03,131844125.0,148098625.0,11720500.0,279942750.0,0.8902
2024-05-06,144856300.0,169859125.0,12381650.0,314715425.0,0.8528
2024-05-07,150187275.0,193580175.0,12203775.0,343767450.0,0.7758
2024-05-08,167065025.0,216783750.0,12695675.0,383848775.0,0.7707
2024-05-09,217904750.0,308664925.0,15116550.0,526569675.0,0.706
2024-05-10,126702075.0,138586775.0,14942975.0,265288850.0,0.9142
2024-05-13,143920225.0,149091475.0,15414775.0,293011700.0,0.9653
2024-05-14,161064675.0,157334325.0,15165025.0,318399000.0,1.0237
2024-05-15,172796000.0,188325400.0,15013825.0,361121400.0,0.9175
2024-05-16,265773100.0,226657525.0,15253700.0,492430625.0,1.1726
2024-05-17,144718100.0,117259400.0,15379750.0,261977500.0,1.2342
2024-05-21,168425025.0,145968025.0,15587850.0,314393050.0,1.1538
2024-05-22,189997200.0,158871225.0,15758525.0,348868425.0,1.1959
2024-05-23,295019650.0,242117100.0,16711625.0,537136750.0,1.2185
2024-05-24,153255300.0,134902725.0,17386875.0,288158025.0,1.136
2024-05-27,159141225.0,156226575.0,16972125.0,315367800.0,1.0187
2024-05-28,164498225.0,174442100.0,17096025.0,338940325.0,0.943
2024-05-29,174298075.0,221172075.0,16829600.0,395470150.0,0.7881
2024-05-30,213828150.0,320272550.0,20120450.0,534100700.0,0.6676
2024-05-31,110462600.0,110593700.0,15638825.0,221056300.0,0.9988
2024-06-03,139168550.0,133495475.0,15187400.0,272664025.0,1.0425
2024-06-04,134983500.0,185934950.0,15708850.0,320918450.0,0.726
2024-06-05,167435850.0,222513950.0,14054250.0,389949800.0,0.7525
2024-06-06,230750400.0,285419900.0,14673200.0,516170300.0,0.8085
2024-06-07,144497575.0,125208875.0,14553750.0,269706450.0,1.1541
2024-06-10,155035000.0,159806125.0,13789950.0,314841125.0,0.9701
2024-06-11,177444150.0,174107575.0,13924950.0,351551725.0,1.0192
2024-06-12,197674425.0,193026900.0,14565150.0,390701325.0,1.0241
2024-06-13,260090125.0,257391325.0,14439700.0,517481450.0,1.0105
2024-06-14,159127075.0,122004525.0,14888300.0,281131600.0,1.3043
2024-06-18,179683650.0,143053125.0,15208050.0,322736775.0,1.2561
2024-06-19,188354225.0,170890275.0,15346250.0,359244500.0,1.1022
2024-06-20,259553425.0,227660150.0,15714725.0,487213575.0,1.1401
2024-06-21,144232275.0,138085500.0,15308100.0,282317775.0,1.0445
2024-06-24,174671950.0,153475475.0,15588025.0,328147425.0,1.1381
2024-06-25,209225375.0,151590125.0,16435400.0,360815500.0,1.3802
2024-06-26,238453225.0,181770925.0,17043875.0,420224150.0,1.3118
2024-06-27,310212600.0,247088500.0,19860325.0,557301100.0,1.2555
2024-06-28,139297600.0,119398725.0,15490575.0,258696325.0,1.1667
2024-07-01,163480450.0,135653175.0,15997525.0,299133625.0,1.2051
2024-07-02,170085450.0,147819575.0,16054275.0,317905025.0,1.1506
2024-07-03,201661575.0,162840175.0,15969625.0,364501750.0,1.2384
2024-07-04,255503900.0,247890250.0,16068600.0,503394150.0,1.0307
2024-07-05,149056725.0,124718625.0,15734200.0,273775350.0,1.1951
2024-07-08,156725075.0,132345900.0,15785175.0,289070975.0,1.1842
2024-07-09,177464575.0,138396025.0,16027175.0,315860600.0,1.2823
2024-07-10,180775875.0,187265150.0,15788100.0,368041025.0,0.9653
2024-07-11,238220725.0,250284775.0,15478325.0,488505500.0,0.9518
2024-07-12,151574225.0,118753250.0,16038325.0,270327475.0,1.2764
2024-07-15,175894400.0,132211350.0,16574300.0,308105750.0,1.3304
2024-07-16,194520575.0,155129950.0,16842525.0,349650525.0,1.2539
2024-07-18,280482050.0,220124075.0,18224325.0,500606125.0,1.2742
2024-07-19,127982725.0,115382400.0,17720375.0,243365125.0,1.1092
2024-07-22,137677175.0,135517425.0,17459775.0,273194600.0,1.0159
2024-07-23,154572875.0,177563100.0,16820750.0,332135975.0,0.8705
2024-07-24,182087800.0,209203375.0,18284525.0,391291175.0,0.8704
2024-07-25,270706600.0,268244450.0,19765800.0,538951050.0,1.0092
2024-07-26,156558075.0,115311575.0,15277025.0,271869650.0,1.3577
2024-07-29,161012975.0,141426575.0,15373675.0,302439550.0,1.1385
2024-07-30,179549375.0,145862125.0,15712650.0,325411500.0,1.231
2024-07-31,211395175.0,164746425.0,16578925.0,376141600.0,1.2832
2024-08-01,269193350.0,251813100.0,16926400.0,521006450.0,1.069
2024-08-02,138702175.0,152924600.0,16478375.0,291626775.0,0.907
2024-08-05,137870900.0,192493950.0,16133075.0,330364850.0,0.7162
2024-08-06,154879125.0,217382725.0,15004150.0,372261850.0,0.7125
2024-08-07,197367625.0,224052425.0,14271700.0,421420050.0,0.8809
2024-08-08,235954500.0,285857725.0,14089975.0,521812225.0,0.8254
2024-08-09,140118700.0,128492225.0,13319050.0,268610925.0,1.0905
2024-08-12,160177900.0,155366000.0,13380325.0,315543900.0,1.031
2024-08-13,166140350.0,212482575.0,13891000.0,378622925.0,0.7819
2024-08-14,199022575.0,233959975.0,13441950.0,432982550.0,0.8507
2024-08-16,162166625.0,123683375.0,13171300.0,285850000.0,1.3111
2024-08-19,168486200.0,143434275.0,12911175.0,311920475.0,1.1747
2024-08-20,181285500.0,143201600.0,12867650.0,324487100.0,1.2659
2024-08-21,205960000.0,166503175.0,13040750.0,372463175.0,1.237
2024-08-22,260012375.0,241712925.0,13185950.0,501725300.0,1.0757
2024-08-23,149676500.0,117712900.0,13702500.0,267389400.0,1.2715
2024-08-26,181922700.0,139026675.0,14176450.0,320949375.0,1.3085
2024-08-27,184099800.0,151329500.0,14490300.0,335429300.0,1.2165
2024-08-28,213672625.0,175870825.0,15253575.0,389543450.0,1.2149
2024-08-29,306012975.0,241430400.0,18272175.0,547443375.0,1.2675
2024-08-30,169079725.0,119992075.0,15028800.0,289071800.0,1.4091
2024-09-02,178562275.0,151901650.0,16120800.0,330463925.0,1.1755
2024-09-04,216683150.0,201045175.0,16474625.0,417728325.0,1.0778
2024-09-05,287074475.0,311393875.0,16158525.0,598468350.0,0.9219
2024-09-06,156048150.0,169727600.0,15696025.0,325775750.0,0.9194
2024-09-09,165878125.0,171983775.0,15128450.0,337861900.0,0.9645
2024-09-10,182134025.0,169866900.0,14694775.0,352000925.0,1.0722
2024-09-11,200902025.0,228532925.0,14781550.0,429434950.0,0.8791
2024-09-12,312407475.0,265901750.0,16449250.0,578309225.0,1.1749
2024-09-13,178785100.0,134126825.0,16308050.0,312911925.0,1.333
2024-09-16,187627750.0,148675500.0,15974900.0,336303250.0,1.262
2024-09-17,203023325.0,156276350.0,15835625.0,359299675.0,1.2991
2024-09-18,211183800.0,186785425.0,15482800.0,397969225.0,1.1306
2024-09-19,287824225.0,297589625.0,15694750.0,585413850.0,0.9672
2024-09-20,201057750.0,134320025.0,17965300.0,335377775.0,1.4969
2024-09-23,227982775.0,160768725.0,18307575.0,388751500.0,1.4181
2024-09-24,233228325.0,177368000.0,19090075.0,410596325.0,1.3149
2024-09-25,262507300.0,197731425.0,19020250.0,460238725.0,1.3276
2024-09-26,324796175.0,245161650.0,21824175.0,569957825.0,1.3248
2024-09-27,162968225.0,140246525.0,17579450.0,303214750.0,1.162
2024-09-30,164013825.0,195812475.0,16184775.0,359826300.0,0.8376
2024-10-01,189150975.0,228998850.0,15846550.0,418149825.0,0.826
2024-10-03,262322025.0,326902250.0,14832475.0,589224275.0,0.8024
2024-10-04,137773200.0,200982350.0,15443350.0,338755550.0,0.6855
2024-10-07,148223275.0,220473850.0,15625825.0,368697125.0,0.6723
2024-10-08,167911825.0,226115075.0,15904075.0,394026900.0,0.7426
2024-10-09,187341425.0,260981825.0,15822300.0,448323250.0,0.7178
2024-10-10,265423700.0,326748625.0,16088825.0,592172325.0,0.8123
2024-10-11,134329400.0,160835625.0,15881750.0,295165025.0,0.8352
2024-10-14,151430575.0,168167575.0,15523175.0,319598150.0,0.9005
2024-10-15,159771925.0,206248225.0,15714725.0,366020150.0,0.7747
2024-10-16,182200825.0,246478450.0,15857900.0,428679275.0,0.7392
2024-10-17,234999350.0,357532175.0,15803800.0,592531525.0,0.6573
2024-10-18,147458475.0,157972375.0,15610025.0,305430850.0,0.9334
2024-10-21,152397975.0,187423750.0,15335225.0,339821725.0,0.8131
2024-10-22,155402950.0,214032550.0,15681075.0,369435500.0,0.7261
2024-10-23,189265600.0,238115350.0,15687350.0,427380950.0,0.7948
2024-10-24,269375650.0,313369675.0,15859100.0,582745325.0,0.8596
2024-10-25,151953575.0,174495050.0,15325400.0,326448625.0,0.8708
2024-10-28,173429125.0,181210825.0,14582550.0,354639950.0,0.9571
2024-10-29,195517325.0,191868700.0,14795800.0,387386025.0,1.019
2024-10-30,212852200.0,235053800.0,14805850.0,447906000.0,0.9055
2024-10-31,253186600.0,298772950.0,15915975.0,551959550.0,0.8474
2024-11-01,123333900.0,115454650.0,11691325.0,238788550.0,1.0682
2024-11-04,141058525.0,166136800.0,12433275.0,307195325.0,0.8491
2024-11-05,158248675.0,167464300.0,12545500.0,325712975.0,0.945
2024-11-06,220597350.0,227943775.0,12613175.0,448541125.0,0.9678
2024-11-07,250940150.0,334221475.0,13140800.0,585161625.0,0.7508
2024-11-08,146887225.0,162232775.0,13026025.0,309120000.0,0.9054
2024-11-11,164849675.0,182002675.0,12997000.0,346852350.0,0.9058
2024-11-12,167823950.0,233064325.0,13462725.0,400888275.0,0.7201
2024-11-13,195992050.0,280183050.0,13961850.0,476175100.0,0.6995
2024-11-14,262755200.0,326493450.0,14377500.0,589248650.0,0.8048
2024-11-18,172451425.0,202173800.0,14417550.0,374625225.0,0.853
2024-11-19,182585575.0,220926475.0,13894575.0,403512050.0,0.8265
2024-11-21,264094000.0,306167900.0,14056600.0,570261900.0,0.8626
2024-11-22,178881925.0,150299775.0,12979675.0,329181700.0,1.1902
2024-11-25,208971525.0,187881700.0,13287725.0,396853225.0,1.1123
2024-11-26,217430925.0,210020625.0,13070175.0,427451550.0,1.0353
2024-11-27,247181950.0,220321925.0,14069675.0,467503875.0,1.1219
2024-11-28,259167925.0,311413925.0,16234275.0,570581850.0,0.8322
2024-11-29,185314675.0,170876800.0,12487625.0,356191475.0,1.0845
2024-12-02,257622800.0,210627025.0,12945775.0,468249825.0,1.2231
2024-12-03,286668975.0,222449350.0,12835400.0,509118325.0,1.2887
2024-12-04,289482725.0,253014500.0,12834575.0,542497225.0,1.1441
2024-12-05,309930575.0,267259325.0,12499700.0,577189900.0,1.1597
2024-12-06,209065475.0,203608075.0,12799225.0,412673550.0,1.0268
2024-12-09,237666375.0,264940975.0,12774350.0,502607350.0,0.8971
2024-12-10,247623625.0,289612725.0,12791275.0,537236350.0,0.855
2024-12-11,268191800.0,309574550.0,12759575.0,577766350.0,0.8663
2024-12-12,259914125.0,341576050.0,12807750.0,601490175.0,0.7609
2024-12-13,203400375.0,182179150.0,12595125.0,385579525.0,1.1165
2024-12-16,218109925.0,241369000.0,12769575.0,459478925.0,0.9036
2024-12-17,218813100.0,339060925.0,13376200.0,557874025.0,0.6454
2024-12-18,216771025.0,393373900.0,13565650.0,610144925.0,0.5511
2024-12-19,260256750.0,350937975.0,13869975.0,611194725.0,0.7416
2024-12-20,167273575.0,210089550.0,14615875.0,377363125.0,0.7962
2024-12-23,205677825.0,243891775.0,14315575.0,449569600.0,0.8433
2024-12-24,233159650.0,248729625.0,14347175.0,481889275.0,0.9374
2024-12-26,275481375.0,311465125.0,15565100.0,586946500.0,0.8845
2024-12-27,158756050.0,153785125.0,12672125.0,312541175.0,1.0323
2024-12-30,176822575.0,200112075.0,13432800.0,376934650.0,0.8836
2024-12-31,249190425.0,251115375.0,14426625.0,500305800.0,0.9923
2025-01-01,281261475.0,266221125.0,14442700.0,547482600.0,1.0565
2025-01-02,321707900.0,263401525.0,13716000.0,585109425.0,1.2214
2025-01-03,191330525.0,221588375.0,13880025.0,412918900.0,0.8635
2025-01-06,193115050.0,268612925.0,13718325.0,461727975.0,0.7189
2025-01-07,224670550.0,275548375.0,14018725.0,500218925.0,0.8154
2025-01-08,245796175.0,294759400.0,14454500.0,540555575.0,0.8339
2025-01-09,272267925.0,355608925.0,15417200.0,627876850.0,0.7656
2025-01-10,173642300.0,196283200.0,15762350.0,369925500.0,0.8847
2025-01-13,199905750.0,277508875.0,16611325.0,477414625.0,0.7204
2025-01-14,245311100.0,284308275.0,16967450.0,529619375.0,0.8628
2025-01-15,250154300.0,304935875.0,16865325.0,555090175.0,0.8204
2025-01-16,288802825.0,343678550.0,17193100.0,632481375.0,0.8403
2025-01-17,170296675.0,187139025.0,17990050.0,357435700.0,0.91
2025-01-20,208966425.0,202950325.0,18250125.0,411916750.0,1.0296
2025-01-21,197712150.0,255888025.0,19418200.0,453600175.0,0.7727
2025-01-22,235493950.0,268554300.0,19519975.0,504048250.0,0.8769
2025-01-23,298997325.0,298609100.0,19504675.0,597606425.0,1.0013
2025-01-24,152222600.0,180256950.0,19632350.0,332479550.0,0.8445
2025-01-27,165518225.0,219402500.0,20130350.0,384920725.0,0.7544
2025-01-28,203279075.0,214647100.0,20759500.0,417926175.0,0.947
2025-01-29,227369300.0,214928900.0,20986050.0,442298200.0,1.0579
2025-01-30,224801800.0,244584200.0,22419700.0,469386000.0,0.9191
2025-01-31,162473000.0,161331075.0,18675075.0,323804075.0,1.0071
2025-02-03,232330325.0,266951575.0,18069150.0,499281900.0,0.8703
2025-02-04,272453525.0,234835400.0,17686875.0,507288925.0,1.1602
2025-02-05,281888375.0,290010575.0,17616600.0,571898950.0,0.972
2025-02-06,292406025.0,349877825.0,17853600.0,642283850.0,0.8357
2025-02-07,163650650.0,196460450.0,17872200.0,360111100.0,0.833
2025-02-10,183986300.0,244778975.0,18319725.0,428765275.0,0.7516
2025-02-11,197169525.0,285559600.0,18618300.0,482729125.0,0.6905
2025-02-12,221689675.0,294542000.0,19125000.0,516231675.0,0.7527
2025-02-13,249106150.0,310318850.0,18976800.0,559425000.0,0.8027
2025-02-14,171364450.0,221270075.0,19362750.0,392634525.0,0.7745
2025-02-17,200314875.0,229589175.0,19355850.0,429904050.0,0.8725
2025-02-18,210348600.0,251537675.0,19183500.0,461886275.0,0.8363
2025-02-19,214301600.0,267321125.0,19393500.0,481622725.0,0.8017
2025-02-20,248393950.0,286024275.0,19724025.0,534418225.0,0.8684
2025-02-21,172886600.0,211111275.0,19749075.0,383997875.0,0.8189
2025-02-24,197955825.0,278801400.0,20630175.0,476757225.0,0.71
2025-02-25,212527725.0,275105325.0,20586075.0,487633050.0,0.7725
2025-02-27,251391175.0,291476500.0,21107025.0,542867675.0,0.8625
2025-02-28,178590775.0,230041675.0,18992850.0,408632450.0,0.7763
2025-03-03,206146800.0,255409100.0,19314000.0,461555900.0,0.8071
2025-03-04,233689100.0,270792525.0,19746600.0,504481625.0,0.863
2025-03-05,288605100.0,274138850.0,19825275.0,562743950.0,1.0528
2025-03-06,341376300.0,308293300.0,20118750.0,649669600.0,1.1073
2025-03-07,237282850.0,220594925.0,20133900.0,457877775.0,1.0756
2025-03-10,240938750.0,265403500.0,19879875.0,506342250.0,0.9078
2025-03-11,296012625.0,271667700.0,19986675.0,567680325.0,1.0896
2025-03-12,295701925.0,307075575.0,20048625.0,602777500.0,0.963
2025-03-13,312123925.0,360620600.0,20192475.0,672744525.0,0.8655
2025-03-17,246597125.0,235504875.0,19949850.0,482102000.0,1.0471
2025-03-18,312812900.0,242285250.0,19803600.0,555098150.0,1.2911
2025-03-19,319435900.0,265205750.0,19889850.0,584641650.0,1.2045
2025-03-20,359806300.0,313661725.0,19259250.0,673468025.0,1.1471
2025-03-21,256471700.0,223524475.0,18640275.0,479996175.0,1.1474
2025-03-24,290375600.0,237959450.0,19012500.0,528335050.0,1.2203
2025-03-25,299829075.0,288822250.0,19811025.0,588651325.0,1.0381
2025-03-26,290773425.0,316250975.0,18524475.0,607024400.0,0.9194
2025-03-27,310563800.0,308796500.0,18495225.0,619360300.0,1.0057
2025-03-28,203472300.0,221069650.0,14425950.0,424541950.0,0.9204
2025-04-01,228904375.0,301498975.0,14630475.0,530403350.0,0.7592
2025-04-02,292384925.0,305899150.0,14522400.0,598284075.0,0.9558
2025-04-03,375488950.0,329462175.0,14964750.0,704951125.0,1.1397
2025-04-04,205797975.0,276794850.0,15694275.0,482592825.0,0.7435
2025-04-07,202466900.0,280637650.0,16389150.0,483104550.0,0.7215
2025-04-08,248038600.0,293950525.0,15972975.0,541989125.0,0.8438
2025-04-09,319294400.0,355590600.0,15832125.0,674885000.0,0.8979
2025-04-11,191968050.0,200899225.0,15696000.0,392867275.0,0.9555
2025-04-15,229765950.0,246543575.0,15264375.0,476309525.0,0.9319
2025-04-16,250086575.0,254985075.0,15193125.0,505071650.0,0.9808
2025-04-17,348690575.0,303886275.0,15482925.0,652576850.0,1.1474
2025-04-21,241850475.0,209518100.0,15745050.0,451368575.0,1.1543
2025-04-22,257653675.0,234318100.0,16090050.0,491971775.0,1.0996
2025-04-23,287656800.0,261249025.0,15912750.0,548905825.0,1.1011
2025-04-24,264451125.0,295357825.0,16217625.0,559808950.0,0.8954
2025-04-25,180921250.0,207129475.0,13207425.0,388050725.0,0.8735
2025-04-28,258481400.0,212547225.0,14231700.0,471028625.0,1.2161
2025-04-29,264978175.0,281294950.0,14777550.0,546273125.0,0.942
2025-04-30,326987075.0,304863550.0,15100500.0,631850625.0,1.0726
2025-05-02,183702950.0,202843075.0,14730075.0,386546025.0,0.9056
2025-05-05,239802300.0,247797775.0,15381975.0,487600075.0,0.9677
2025-05-06,256233950.0,277057525.0,15479475.0,533291475.0,0.9248
2025-05-07,286601900.0,295406125.0,15165975.0,582008025.0,0.9702
2025-05-08,336985700.0,335960850.0,14940000.0,672946550.0,1.0031
2025-05-09,175470875.0,186384125.0,14973075.0,361855000.0,0.9414
2025-05-12,257928475.0,199666025.0,15693675.0,457594500.0,1.2918
2025-05-13,251472275.0,295494475.0,15554775.0,546966750.0,0.851
2025-05-14,275242475.0,309152375.0,15015675.0,584394850.0,0.8903
2025-05-15,353210925.0,326047675.0,15978750.0,679258600.0,1.0833
2025-05-16,199411275.0,205916525.0,16019475.0,405327800.0,0.9684
2025-05-19,211674600.0,257471100.0,15959925.0,469145700.0,0.8221
2025-05-20,222522175.0,320750050.0,17475450.0,543272225.0,0.6938
2025-05-21,250451050.0,308177900.0,18509250.0,558628950.0,0.8127
2025-05-22,288554750.0,363823575.0,18830700.0,652378325.0,0.7931
2025-05-23,207220625.0,190968425.0,19413900.0,398189050.0,1.0851
2025-05-26,229091750.0,215268775.0,19739400.0,444360525.0,1.0642
2025-05-27,231615975.0,282271225.0,19183650.0,513887200.0,0.8205
2025-05-28,232927500.0,307438200.0,19785300.0,540365700.0,0.7576
2025-05-29,253815275.0,320118725.0,18872850.0,573934000.0,0.7929
2025-05-30,159721050.0,208139900.0,15615525.0,367860950.0,0.7674
2025-06-02,195254425.0,237892425.0,15563100.0,433146850.0,0.8208
2025-06-03,206335575.0,319834975.0,16340100.0,526170550.0,0.6451
2025-06-04,231695625.0,317099125.0,16581675.0,548794750.0,0.7307
2025-06-05,281774175.0,333711025.0,17288025.0,615485200.0,0.8444
2025-06-06,204153525.0,194529275.0,17373150.0,398682800.0,1.0495
2025-06-09,230212450.0,228158150.0,17393400.0,458370600.0,1.009
2025-06-10,249992650.0,257020300.0,17086575.0,507012950.0,0.9727
2025-06-11,270464075.0,278060800.0,17158575.0,548524875.0,0.9727
2025-06-12,267835650.0,369073000.0,17574525.0,636908650.0,0.7257
2025-06-13,182861025.0,205077275.0,18170925.0,387938300.0,0.8917
2025-06-16,241858250.0,211981075.0,18375225.0,453839325.0,1.1409
2025-06-17,236311050.0,248770050.0,18419775.0,485081100.0,0.9499
2025-06-18,234819475.0,293098025.0,18192375.0,527917500.0,0.8012
2025-06-19,319088275.0,324842875.0,18323400.0,643931150.0,0.9823
2025-06-20,218857375.0,188577400.0,18890775.0,407434775.0,1.1606
2025-06-23,229831375.0,220529225.0,18579300.0,450360600.0,1.0422
2025-06-24,233679300.0,273822300.0,19499325.0,507501600.0,0.8534
2025-06-25,292248625.0,257728175.0,19703700.0,549976800.0,1.1339
2025-06-26,330400375.0,256152825.0,20475375.0,586553200.0,1.2899
2025-06-27,209665700.0,167658650.0,16478925.0,377324350.0,1.2506
2025-06-30,204454350.0,251730125.0,16163175.0,456184475.0,0.8122
2025-07-01,231917025.0,262825325.0,16369875.0,494742350.0,0.8824
2025-07-02,238751600.0,305251850.0,16020375.0,544003450.0,0.7821
2025-07-03,272972800.0,318456900.0,15839175.0,591429700.0,0.8572
2025-07-04,179640825.0,192171525.0,15810975.0,371812350.0,0.9348
2025-07-07,196746175.0,206566150.0,16091550.0,403312325.0,0.9525
2025-07-08,226003650.0,217488500.0,16762050.0,443492150.0,1.0392
2025-07-09,234260525.0,272131375.0,17302125.0,506391900.0,0.8608
2025-07-10,260082425.0,340693550.0,17528700.0,600775975.0,0.7634
2025-07-11,171879100.0,225902725.0,17756100.0,397781825.0,0.7609
2025-07-14,190777125.0,264647025.0,18540825.0,455424150.0,0.7209
2025-07-15,223672900.0,254441025.0,18604050.0,478113925.0,0.8791
2025-07-16,254566450.0,276763600.0,18799425.0,531330050.0,0.9198
2025-07-17,257945225.0,328275225.0,19050300.0,586220450.0,0.7858
2025-07-18,168811050.0,215719700.0,19237800.0,384530750.0,0.7825
2025-07-21,211439200.0,221390225.0,18971850.0,432829425.0,0.9551
2025-07-22,221494850.0,264543025.0,19057125.0,486037875.0,0.8373
2025-07-23,272152500.0,237799425.0,18796125.0,509951925.0,1.1445
2025-07-24,269012275.0,338004550.0,19371750.0,607016825.0,0.7959
2025-07-25,172178025.0,244642675.0,20153925.0,416820700.0,0.7038
2025-07-28,183063225.0,288055550.0,20429400.0,471118775.0,0.6355
2025-07-29,214705400.0,266939150.0,20116275.0,481644550.0,0.8043
2025-07-30,232688225.0,266507550.0,20357475.0,499195775.0,0.8731
2025-07-31,269032875.0,266006850.0,21732000.0,535039725.0,1.0114
2025-08-01,160335200.0,214741750.0,17865300.0,375076950.0,0.7466
2025-08-04,206802750.0,221143200.0,17510025.0,427945950.0,0.9352
2025-08-05,210452375.0,252230625.0,17637525.0,462683000.0,0.8344
2025-08-06,223669900.0,300267100.0,17764650.0,523937000.0,0.7449
2025-08-07,298241700.0,324829200.0,17915400.0,623070900.0,0.9181
2025-08-08,165573300.0,251499850.0,18503325.0,417073150.0,0.6583
2025-08-11,231338125.0,224620650.0,18207150.0,455958775.0,1.0299
2025-08-12,223015625.0,285446775.0,18338625.0,508462400.0,0.7813
2025-08-13,293154425.0,272180200.0,18300075.0,565334625.0,1.0771
2025-08-14,306051450.0,317561550.0,18221175.0,623613000.0,0.9638
2025-08-18,198312900.0,198991750.0,18169650.0,397304650.0,0.9966
2025-08-19,247981550.0,217368100.0,18104175.0,465349650.0,1.1408
2025-08-20,303636425.0,237964100.0,18065400.0,541600525.0,1.276
2025-08-21,311507550.0,290884725.0,17776275.0,602392275.0,1.0709
2025-08-22,177537325.0,244234900.0,17689875.0,421772225.0,0.7269
2025-08-25,208041800.0,236706275.0,18192900.0,444748075.0,0.8789
2025-08-26,198178150.0,275003075.0,18973425.0,473181225.0,0.7206
2025-08-28,256904075.0,337847275.0,20227875.0,594751350.0,0.7604
2025-08-29,194913825.0,274115225.0,17629950.0,469029050.0,0.7111
2025-09-01,296116425.0,259929800.0,17694000.0,556046225.0,1.1392
2025-09-02,309462700.0,330794725.0,17675025.0,640257425.0,0.9355
2025-09-03,220446025.0,182573975.0,17742300.0,403020000.0,1.2074
2025-09-04,229585775.0,272185100.0,18268875.0,501770875.0,0.8435
2025-09-05,252531700.0,291949500.0,18499725.0,544481200.0,0.865
2025-09-08,295518725.0,310367250.0,18472125.0,605885975.0,0.9522
2025-09-09,347660475.0,307464425.0,18479100.0,655124900.0,1.1307
2025-09-10,219178450.0,190270025.0,18846300.0,409448475.0,1.1519
2025-09-11,265861175.0,226301775.0,18740775.0,492162950.0,1.1748
2025-09-12,310200825.0,240811100.0,18428175.0,551011925.0,1.2882
2025-09-15,315522525.0,291373200.0,18511875.0,606895725.0,1.0829
2025-09-16,358327075.0,271372600.0,18081675.0,629699675.0,1.3204
2025-09-17,210812125.0,174242075.0,17902650.0,385054200.0,1.2099
